"city_no","walk_no","reward","step_no","node","node_reward","node_rt","H","B","A","v","subjID","mean","median","sd","best_leaf","best_reward","worst_leaf","worst_reward","path_leaf"
1,1,54,1,5,54,4657,2,4,0,7,2,69.25,71,11.1766124861993,4,80,2,55,"5"
1,2,75,1,4,75,951,2,4,0,7,2,69.25,71,11.1766124861993,4,80,2,55,"4"
1,3,66,1,3,66,681,2,4,0,7,2,69.25,71,11.1766124861993,4,80,2,55,"3"
1,4,79,1,2,79,854,2,4,0,7,2,69.25,71,11.1766124861993,4,80,2,55,"2"
1,5,81,1,2,81,545,2,4,0,7,2,69.25,71,11.1766124861993,4,80,2,55,"2"
1,6,77,1,2,77,619,2,4,0,7,2,69.25,71,11.1766124861993,4,80,2,55,"2"
1,7,75,1,4,75,1231,2,4,0,7,2,69.25,71,11.1766124861993,4,80,2,55,"4"
1,8,80,1,4,80,677,2,4,0,7,2,69.25,71,11.1766124861993,4,80,2,55,"4"
1,9,75,1,4,75,803,2,4,0,7,2,69.25,71,11.1766124861993,4,80,2,55,"4"
1,10,85,1,2,85,650,2,4,0,7,2,69.25,71,11.1766124861993,4,80,2,55,"2"
1,11,81,1,2,81,492,2,4,0,7,2,69.25,71,11.1766124861993,4,80,2,55,"2"
1,12,80,1,2,80,485,2,4,0,7,2,69.25,71,11.1766124861993,4,80,2,55,"2"
1,13,80,1,2,80,3671,2,4,0,7,2,69.25,71,11.1766124861993,4,80,2,55,"2"
1,14,76,1,4,76,585,2,4,0,7,2,69.25,71,11.1766124861993,4,80,2,55,"4"
1,15,80,1,2,80,1722,2,4,0,7,2,69.25,71,11.1766124861993,4,80,2,55,"2"
2,1,145,1,5,45,3513,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"82"
2,1,145,2,21,56,1573,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"82"
2,1,145,3,82,44,1577,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"82"
2,2,178,1,2,48,1419,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"34"
2,2,178,2,9,35,1472,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"34"
2,2,178,3,34,95,1756,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"34"
2,3,165,1,2,46,1504,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"33"
2,3,165,2,8,62,991,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"33"
2,3,165,3,33,57,1999,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"33"
2,4,145,1,2,49,2198,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"32"
2,4,145,2,8,60,780,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"32"
2,4,145,3,32,36,1153,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"32"
2,5,148,1,2,44,556,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"31"
2,5,148,2,8,58,600,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"31"
2,5,148,3,31,46,764,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"31"
2,6,193,1,2,50,1394,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"30"
2,6,193,2,8,63,642,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"30"
2,6,193,3,30,80,555,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"30"
2,7,159,1,3,50,3494,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"41"
2,7,159,2,10,42,1790,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"41"
2,7,159,3,41,67,1921,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"41"
2,8,189,1,3,55,1688,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"45"
2,8,189,2,11,51,856,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"45"
2,8,189,3,45,83,1802,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"45"
2,9,160,1,3,53,1254,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"50"
2,9,160,2,13,46,659,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"50"
2,9,160,3,50,61,1309,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"50"
2,10,183,1,2,48,1239,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"30"
2,10,183,2,8,62,1216,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"30"
2,10,183,3,30,73,813,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"30"
2,11,135,1,4,31,658,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"56"
2,11,135,2,14,56,1130,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"56"
2,11,135,3,56,48,1289,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"56"
2,12,151,1,3,54,6418,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"48"
2,12,151,2,12,46,1076,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"48"
2,12,151,3,48,51,1598,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"48"
2,13,171,1,2,48,811,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"27"
2,13,171,2,7,37,2129,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"27"
2,13,171,3,27,86,1191,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"27"
2,14,151,1,2,48,4108,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"22"
2,14,151,2,6,53,939,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"22"
2,14,151,3,22,50,3215,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"22"
2,15,183,1,2,47,3010,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"30"
2,15,183,2,8,59,6533,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"30"
2,15,183,3,30,77,927,4,4,0,4,2,150,149,18.883939594353,35,198,46,118,"30"
3,1,72,1,3,49,3365,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"7"
3,1,72,2,7,23,1517,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"7"
3,2,50,1,2,42,1676,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"4"
3,2,50,2,4,8,1753,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"4"
3,3,62,1,3,50,983,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"6"
3,3,62,2,6,12,1213,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"6"
3,4,69,1,2,48,1376,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"5"
3,4,69,2,5,21,996,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"5"
3,5,68,1,2,46,2386,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"5"
3,5,68,2,5,22,991,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"5"
3,6,70,1,3,51,1020,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"7"
3,6,70,2,7,19,2854,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"7"
3,7,71,1,3,50,13768,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"7"
3,7,71,2,7,21,814,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"7"
3,8,72,1,3,47,402,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"7"
3,8,72,2,7,25,676,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"7"
3,9,65,1,3,46,382,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"7"
3,9,65,2,7,19,837,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"7"
3,10,71,1,3,45,392,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"7"
3,10,71,2,7,26,1218,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"7"
3,11,70,1,3,47,362,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"7"
3,11,70,2,7,23,629,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"7"
3,12,74,1,3,52,357,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"7"
3,12,74,2,7,22,902,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"7"
3,13,70,1,3,48,317,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"7"
3,13,70,2,7,22,556,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"7"
3,14,73,1,3,48,314,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"7"
3,14,73,2,7,25,676,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"7"
3,15,72,1,3,47,749,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"7"
3,15,72,2,7,25,795,3,2,0,6,2,62.75,63,7.36545993132812,6,71,4,54,"7"
4,1,84,1,4,55,2566,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"13"
4,1,84,2,13,29,2538,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"13"
4,2,118,1,2,82,720,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"5"
4,2,118,2,5,36,1305,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"5"
4,3,120,1,2,81,763,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"6"
4,3,120,2,6,39,1099,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"6"
4,4,94,1,2,84,1315,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"7"
4,4,94,2,7,10,1159,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"7"
4,5,77,1,3,35,1004,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"10"
4,5,77,2,10,42,1368,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"10"
4,6,82,1,4,58,976,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"12"
4,6,82,2,12,24,1017,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"12"
4,7,100,1,4,59,1059,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"11"
4,7,100,2,11,41,1235,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"11"
4,8,126,1,2,86,2944,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"6"
4,8,126,2,6,40,873,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"6"
4,9,120,1,2,82,4157,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"5"
4,9,120,2,5,38,526,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"5"
4,10,124,1,2,86,462,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"5"
4,10,124,2,5,38,523,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"5"
4,11,122,1,2,82,402,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"6"
4,11,122,2,6,40,1142,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"6"
4,12,122,1,2,84,338,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"6"
4,12,122,2,6,38,751,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"6"
4,13,122,1,2,86,372,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"6"
4,13,122,2,6,36,707,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"6"
4,14,119,1,2,81,390,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"6"
4,14,119,2,6,38,646,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"6"
4,15,123,1,2,87,464,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"6"
4,15,123,2,6,36,691,3,3,0,4,2,101,100,16.8300326797068,11,123,10,83,"6"
5,1,146,1,3,53,32879,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"14"
5,1,146,2,7,42,1246,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"14"
5,1,146,3,14,51,1716,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"14"
5,2,133,1,2,59,1471,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"11"
5,2,133,2,5,42,1473,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"11"
5,2,133,3,11,32,2372,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"11"
5,3,174,1,2,63,1015,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"9"
5,3,174,2,4,46,792,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"9"
5,3,174,3,9,65,1873,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"9"
5,4,162,1,2,63,1506,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"8"
5,4,162,2,4,46,1053,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"8"
5,4,162,3,8,53,1185,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"8"
5,5,177,1,2,63,690,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"9"
5,5,177,2,4,48,646,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"9"
5,5,177,3,9,66,1038,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"9"
5,6,153,1,2,64,1501,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"10"
5,6,153,2,5,45,600,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"10"
5,6,153,3,10,44,964,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"10"
5,7,142,1,3,54,1395,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"12"
5,7,142,2,6,42,706,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"12"
5,7,142,3,12,46,2074,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"12"
5,8,173,1,3,58,2446,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"13"
5,8,173,2,6,42,660,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"13"
5,8,173,3,13,73,616,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"13"
5,9,182,1,3,58,23445,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"13"
5,9,182,2,6,47,798,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"13"
5,9,182,3,13,77,896,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"13"
5,10,181,1,3,55,1161,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"13"
5,10,181,2,6,48,691,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"13"
5,10,181,3,13,78,736,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"13"
5,11,174,1,2,62,885,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"9"
5,11,174,2,4,47,1261,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"9"
5,11,174,3,9,65,766,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"9"
5,12,173,1,3,58,571,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"13"
5,12,173,2,6,43,556,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"13"
5,12,173,3,13,72,634,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"13"
5,13,177,1,3,58,972,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"13"
5,13,177,2,6,47,768,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"13"
5,13,177,3,13,72,736,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"13"
5,14,174,1,3,55,559,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"13"
5,14,174,2,6,46,692,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"13"
5,14,174,3,13,73,760,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"13"
5,15,174,1,3,56,726,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"13"
5,15,174,2,6,41,763,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"13"
5,15,174,3,13,77,605,4,2,0,6,2,152,150,19.7267041632113,11,176,8,116,"13"
6,1,53,1,2,53,2686,2,2,0,1,2,49,49,2.82842712474619,3,51,2,47,"2"
6,2,47,1,3,47,494,2,2,0,1,2,49,49,2.82842712474619,3,51,2,47,"3"
6,3,50,1,3,50,860,2,2,0,1,2,49,49,2.82842712474619,3,51,2,47,"3"
6,4,49,1,2,49,637,2,2,0,1,2,49,49,2.82842712474619,3,51,2,47,"2"
6,5,48,1,3,48,618,2,2,0,1,2,49,49,2.82842712474619,3,51,2,47,"3"
6,6,52,1,2,52,186,2,2,0,1,2,49,49,2.82842712474619,3,51,2,47,"2"
6,7,47,1,3,47,4144,2,2,0,1,2,49,49,2.82842712474619,3,51,2,47,"3"
6,8,51,1,2,51,4063,2,2,0,1,2,49,49,2.82842712474619,3,51,2,47,"2"
6,9,53,1,2,53,559,2,2,0,1,2,49,49,2.82842712474619,3,51,2,47,"2"
6,10,50,1,2,50,735,2,2,0,1,2,49,49,2.82842712474619,3,51,2,47,"2"
6,11,48,1,2,48,399,2,2,0,1,2,49,49,2.82842712474619,3,51,2,47,"2"
6,12,51,1,2,51,416,2,2,0,1,2,49,49,2.82842712474619,3,51,2,47,"2"
6,13,52,1,2,52,330,2,2,0,1,2,49,49,2.82842712474619,3,51,2,47,"2"
6,14,52,1,2,52,481,2,2,0,1,2,49,49,2.82842712474619,3,51,2,47,"2"
6,15,50,1,3,50,301,2,2,0,1,2,49,49,2.82842712474619,3,51,2,47,"3"
7,1,113,1,5,45,3244,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"18"
7,1,113,2,18,68,1309,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"18"
7,2,109,1,2,52,1050,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"6"
7,2,109,2,6,57,1324,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"6"
7,3,90,1,3,50,1201,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"10"
7,3,90,2,10,40,1228,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"10"
7,4,87,1,4,68,1422,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"14"
7,4,87,2,14,19,1533,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"14"
7,5,119,1,4,67,515,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"15"
7,5,119,2,15,52,867,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"15"
7,6,105,1,4,66,1403,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"16"
7,6,105,2,16,39,868,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"16"
7,7,110,1,4,68,457,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"17"
7,7,110,2,17,42,1007,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"17"
7,8,100,1,2,44,5262,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"9"
7,8,100,2,9,56,842,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"9"
7,9,115,1,4,65,930,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"15"
7,9,115,2,15,50,606,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"15"
7,10,117,1,4,68,680,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"15"
7,10,117,2,15,49,675,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"15"
7,11,90,1,3,51,880,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"12"
7,11,90,2,12,39,542,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"12"
7,12,116,1,5,46,1710,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"18"
7,12,116,2,18,70,1004,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"18"
7,13,115,1,4,66,646,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"15"
7,13,115,2,15,49,670,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"15"
7,14,112,1,4,64,1078,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"15"
7,14,112,2,15,48,783,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"15"
7,15,116,1,4,65,556,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"15"
7,15,116,2,15,51,705,3,4,0,8,2,103.625,106.5,12.6484518156703,20,120,9,85,"15"
8,1,55,1,3,55,2603,2,3,0,2,2,51.6666666666667,52,1.52752523165195,2,53,4,50,"3"
8,2,51,1,2,51,451,2,3,0,2,2,51.6666666666667,52,1.52752523165195,2,53,4,50,"2"
8,3,54,1,4,54,281,2,3,0,2,2,51.6666666666667,52,1.52752523165195,2,53,4,50,"4"
8,4,54,1,4,54,676,2,3,0,2,2,51.6666666666667,52,1.52752523165195,2,53,4,50,"4"
8,5,55,1,3,55,328,2,3,0,2,2,51.6666666666667,52,1.52752523165195,2,53,4,50,"3"
8,6,55,1,4,55,529,2,3,0,2,2,51.6666666666667,52,1.52752523165195,2,53,4,50,"4"
8,7,51,1,3,51,361,2,3,0,2,2,51.6666666666667,52,1.52752523165195,2,53,4,50,"3"
8,8,55,1,2,55,407,2,3,0,2,2,51.6666666666667,52,1.52752523165195,2,53,4,50,"2"
8,9,51,1,2,51,465,2,3,0,2,2,51.6666666666667,52,1.52752523165195,2,53,4,50,"2"
8,10,55,1,3,55,1577,2,3,0,2,2,51.6666666666667,52,1.52752523165195,2,53,4,50,"3"
8,11,54,1,4,54,526,2,3,0,2,2,51.6666666666667,52,1.52752523165195,2,53,4,50,"4"
8,12,50,1,4,50,360,2,3,0,2,2,51.6666666666667,52,1.52752523165195,2,53,4,50,"4"
8,13,52,1,3,52,359,2,3,0,2,2,51.6666666666667,52,1.52752523165195,2,53,4,50,"3"
8,14,49,1,2,49,416,2,3,0,2,2,51.6666666666667,52,1.52752523165195,2,53,4,50,"2"
8,15,56,1,3,56,346,2,3,0,2,2,51.6666666666667,52,1.52752523165195,2,53,4,50,"3"
9,1,105,1,2,44,6253,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"16"
9,1,105,2,5,54,2673,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"16"
9,1,105,3,16,7,1152,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"16"
9,2,137,1,3,52,1592,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"25"
9,2,137,2,8,28,1453,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"25"
9,2,137,3,25,57,1417,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"25"
9,3,121,1,4,57,1029,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"40"
9,3,121,2,13,57,1517,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"40"
9,3,121,3,40,7,1228,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"40"
9,4,159,1,4,63,1309,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"35"
9,4,159,2,12,52,752,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"35"
9,4,159,3,35,44,2375,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"35"
9,5,109,1,4,58,1422,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"34"
9,5,109,2,11,23,827,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"34"
9,5,109,3,34,28,1306,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"34"
9,6,141,1,4,57,1883,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"36"
9,6,141,2,12,51,2012,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"36"
9,6,141,3,36,33,1094,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"36"
9,7,134,1,4,57,4080,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"37"
9,7,134,2,12,50,898,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"37"
9,7,134,3,37,27,735,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"37"
9,8,129,1,2,44,6209,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"17"
9,8,129,2,6,76,1364,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"17"
9,8,129,3,17,9,1321,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"17"
9,9,116,1,2,42,1068,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"20"
9,9,116,2,7,48,1173,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"20"
9,9,116,3,20,26,1230,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"20"
9,10,117,1,3,53,11960,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"30"
9,10,117,2,10,52,2824,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"30"
9,10,117,3,30,12,989,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"30"
9,11,152,1,4,58,922,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"35"
9,11,152,2,12,50,2457,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"35"
9,11,152,3,35,44,1080,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"35"
9,12,146,1,4,56,429,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"35"
9,12,146,2,12,47,541,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"35"
9,12,146,3,35,43,595,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"35"
9,13,158,1,4,61,571,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"35"
9,13,158,2,12,48,530,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"35"
9,13,158,3,35,49,556,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"35"
9,14,156,1,4,58,740,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"35"
9,14,156,2,12,51,732,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"35"
9,14,156,3,35,47,1219,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"35"
9,15,154,1,4,61,612,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"35"
9,15,154,2,12,49,619,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"35"
9,15,154,3,35,44,848,4,3,0,0,2,126.259259259259,131,25.8391363760666,37,173,16,85,"35"
1,1,110,1,2,52,10199,3,2,0,4,3,131.25,131,22.2317340754157,5,151,6,112,"4"
1,1,110,2,4,58,1209,3,2,0,4,3,131.25,131,22.2317340754157,5,151,6,112,"4"
1,2,149,1,2,58,916,3,2,0,4,3,131.25,131,22.2317340754157,5,151,6,112,"5"
1,2,149,2,5,91,1145,3,2,0,4,3,131.25,131,22.2317340754157,5,151,6,112,"5"
1,3,150,1,3,77,1177,3,2,0,4,3,131.25,131,22.2317340754157,5,151,6,112,"6"
1,3,150,2,6,73,1033,3,2,0,4,3,131.25,131,22.2317340754157,5,151,6,112,"6"
