"subjID","alpha","gamma","beta","tau","H","B","A","v","walk_no","path_leaf","reward","node","node_reward","step_no"
1,0,0,1,1,4,4,0,2,5,84,172,21,59,2
1,0,0,1,1,4,4,0,2,5,84,172,84,43,3
1,0,0,1,1,4,4,0,2,6,78,145,5,70,1
1,0,0,1,1,4,4,0,2,6,78,145,20,11,2
1,0,0,1,1,4,4,0,2,6,78,145,78,64,3
1,0,0,1,1,4,4,0,2,7,79,137,5,72,1
1,0,0,1,1,4,4,0,2,7,79,137,20,15,2
1,0,0,1,1,4,4,0,2,7,79,137,79,50,3
1,0,0,1,1,4,4,0,2,8,83,171,5,69,1
1,0,0,1,1,4,4,0,2,8,83,171,21,54,2
1,0,0,1,1,4,4,0,2,8,83,171,83,48,3
1,0,0,1,1,4,4,0,2,9,78,136,5,66,1
1,0,0,1,1,4,4,0,2,9,78,136,20,8,2
1,0,0,1,1,4,4,0,2,9,78,136,78,62,3
1,0,0,1,1,4,4,0,2,10,74,132,5,67,1
1,0,0,1,1,4,4,0,2,10,74,132,19,44,2
1,0,0,1,1,4,4,0,2,10,74,132,74,21,3
1,0,0,1,1,4,4,0,2,11,72,176,5,66,1
1,0,0,1,1,4,4,0,2,11,72,176,18,47,2
1,0,0,1,1,4,4,0,2,11,72,176,72,63,3
1,0,0,1,1,4,4,0,2,12,74,133,5,70,1
1,0,0,1,1,4,4,0,2,12,74,133,19,41,2
1,0,0,1,1,4,4,0,2,12,74,133,74,22,3
1,0,0,1,1,4,4,0,2,13,70,149,5,72,1
1,0,0,1,1,4,4,0,2,13,70,149,18,48,2
1,0,0,1,1,4,4,0,2,13,70,149,70,29,3
1,0,0,1,1,4,4,0,2,14,79,135,5,70,1
1,0,0,1,1,4,4,0,2,14,79,135,20,12,2
1,0,0,1,1,4,4,0,2,14,79,135,79,53,3
1,0,0,1,1,4,4,0,2,15,85,173,5,70,1
1,0,0,1,1,4,4,0,2,15,85,173,21,55,2
1,0,0,1,1,4,4,0,2,15,85,173,85,48,3
1,0,0,1,1,4,4,1,9,1,69,144,4,54,1
1,0,0,1,1,4,4,1,9,1,69,144,17,45,2
1,0,0,1,1,4,4,1,9,1,69,144,69,45,3
1,0,0,1,1,4,4,1,9,2,69,147,4,50,1
1,0,0,1,1,4,4,1,9,2,69,147,17,48,2
1,0,0,1,1,4,4,1,9,2,69,147,69,49,3
1,0,0,1,1,4,4,1,9,3,69,141,4,54,1
1,0,0,1,1,4,4,1,9,3,69,141,17,44,2
1,0,0,1,1,4,4,1,9,3,69,141,69,43,3
1,0,0,1,1,4,4,1,9,4,56,192,4,53,1
1,0,0,1,1,4,4,1,9,4,56,192,14,66,2
1,0,0,1,1,4,4,1,9,4,56,192,56,73,3
1,0,0,1,1,4,4,1,9,5,62,156,4,51,1
1,0,0,1,1,4,4,1,9,5,62,156,16,54,2
1,0,0,1,1,4,4,1,9,5,62,156,62,51,3
1,0,0,1,1,4,4,1,9,6,61,159,4,51,1
1,0,0,1,1,4,4,1,9,6,61,159,15,53,2
1,0,0,1,1,4,4,1,9,6,61,159,61,55,3
1,0,0,1,1,4,4,1,9,7,60,146,4,56,1
1,0,0,1,1,4,4,1,9,7,60,146,15,48,2
1,0,0,1,1,4,4,1,9,7,60,146,60,42,3
1,0,0,1,1,4,4,1,9,8,64,158,4,54,1
1,0,0,1,1,4,4,1,9,8,64,158,16,54,2
1,0,0,1,1,4,4,1,9,8,64,158,64,50,3
1,0,0,1,1,4,4,1,9,9,63,150,4,51,1
1,0,0,1,1,4,4,1,9,9,63,150,16,49,2
1,0,0,1,1,4,4,1,9,9,63,150,63,50,3
1,0,0,1,1,4,4,1,9,10,62,156,4,50,1
1,0,0,1,1,4,4,1,9,10,62,156,16,52,2
1,0,0,1,1,4,4,1,9,10,62,156,62,54,3
1,0,0,1,1,4,4,1,9,11,56,185,4,51,1
1,0,0,1,1,4,4,1,9,11,56,185,14,64,2
1,0,0,1,1,4,4,1,9,11,56,185,56,70,3
1,0,0,1,1,4,4,1,9,12,55,190,4,55,1
1,0,0,1,1,4,4,1,9,12,55,190,14,69,2
1,0,0,1,1,4,4,1,9,12,55,190,55,66,3
1,0,0,1,1,4,4,1,9,13,66,130,4,53,1
1,0,0,1,1,4,4,1,9,13,66,130,17,44,2
1,0,0,1,1,4,4,1,9,13,66,130,66,33,3
1,0,0,1,1,4,4,1,9,14,62,157,4,54,1
1,0,0,1,1,4,4,1,9,14,62,157,16,51,2
1,0,0,1,1,4,4,1,9,14,62,157,62,52,3
1,0,0,1,1,4,4,1,9,15,63,159,4,56,1
1,0,0,1,1,4,4,1,9,15,63,159,16,52,2
1,0,0,1,1,4,4,1,9,15,63,159,63,51,3
2,1,0,1,1,2,2,0,1,1,3,47,3,47,1
2,1,0,1,1,2,2,0,1,2,3,46,3,46,1
2,1,0,1,1,2,2,0,1,3,3,46,3,46,1
2,1,0,1,1,2,2,0,1,4,3,48,3,48,1
2,1,0,1,1,2,2,0,1,5,3,46,3,46,1
2,1,0,1,1,2,2,0,1,6,3,49,3,49,1
2,1,0,1,1,2,2,0,1,7,3,45,3,45,1
2,1,0,1,1,2,2,0,1,8,3,48,3,48,1
2,1,0,1,1,2,2,0,1,9,3,46,3,46,1
2,1,0,1,1,2,2,0,1,10,3,49,3,49,1
2,1,0,1,1,2,2,0,1,11,3,47,3,47,1
2,1,0,1,1,2,2,0,1,12,3,49,3,49,1
2,1,0,1,1,2,2,0,1,13,3,46,3,46,1
2,1,0,1,1,2,2,0,1,14,3,48,3,48,1
2,1,0,1,1,2,2,0,1,15,3,46,3,46,1
2,1,0,1,1,2,2,1,0,1,2,62,2,62,1
2,1,0,1,1,2,2,1,0,2,2,61,2,61,1
2,1,0,1,1,2,2,1,0,3,2,66,2,66,1
2,1,0,1,1,2,2,1,0,4,2,69,2,69,1
2,1,0,1,1,2,2,1,0,5,2,65,2,65,1
2,1,0,1,1,2,2,1,0,6,2,69,2,69,1
2,1,0,1,1,2,2,1,0,7,2,61,2,61,1
2,1,0,1,1,2,2,1,0,8,2,65,2,65,1
2,1,0,1,1,2,2,1,0,9,2,67,2,67,1
2,1,0,1,1,2,2,1,0,10,2,65,2,65,1
2,1,0,1,1,2,2,1,0,11,2,65,2,65,1
2,1,0,1,1,2,2,1,0,12,2,63,2,63,1
2,1,0,1,1,2,2,1,0,13,2,60,2,60,1
2,1,0,1,1,2,2,1,0,14,2,68,2,68,1
2,1,0,1,1,2,2,1,0,15,2,67,2,67,1
2,1,0,1,1,2,3,0,4,1,4,78,4,78,1
2,1,0,1,1,2,3,0,4,2,4,74,4,74,1
2,1,0,1,1,2,3,0,4,3,4,73,4,73,1
2,1,0,1,1,2,3,0,4,4,4,76,4,76,1
2,1,0,1,1,2,3,0,4,5,4,76,4,76,1
2,1,0,1,1,2,3,0,4,6,4,71,4,71,1
2,1,0,1,1,2,3,0,4,7,4,74,4,74,1
2,1,0,1,1,2,3,0,4,8,4,77,4,77,1
2,1,0,1,1,2,3,0,4,9,4,76,4,76,1
2,1,0,1,1,2,3,0,4,10,4,74,4,74,1
2,1,0,1,1,2,3,0,4,11,4,72,4,72,1
2,1,0,1,1,2,3,0,4,12,4,75,4,75,1
2,1,0,1,1,2,3,0,4,13,4,76,4,76,1
2,1,0,1,1,2,3,0,4,14,4,76,4,76,1
2,1,0,1,1,2,3,0,4,15,4,73,4,73,1
2,1,0,1,1,2,3,1,9,1,4,47,4,47,1
2,1,0,1,1,2,3,1,9,2,3,41,3,41,1
2,1,0,1,1,2,3,1,9,3,4,50,4,50,1
2,1,0,1,1,2,3,1,9,4,4,50,4,50,1
2,1,0,1,1,2,3,1,9,5,4,51,4,51,1
2,1,0,1,1,2,3,1,9,6,4,51,4,51,1
2,1,0,1,1,2,3,1,9,7,4,49,4,49,1
2,1,0,1,1,2,3,1,9,8,4,49,4,49,1
2,1,0,1,1,2,3,1,9,9,4,50,4,50,1
2,1,0,1,1,2,3,1,9,10,4,47,4,47,1
2,1,0,1,1,2,3,1,9,11,4,50,4,50,1
2,1,0,1,1,2,3,1,9,12,4,50,4,50,1
2,1,0,1,1,2,3,1,9,13,4,50,4,50,1
2,1,0,1,1,2,3,1,9,14,4,50,4,50,1
2,1,0,1,1,2,3,1,9,15,4,48,4,48,1
2,1,0,1,1,2,4,0,6,1,4,52,4,52,1
2,1,0,1,1,2,4,0,6,2,4,53,4,53,1
2,1,0,1,1,2,4,0,6,3,5,75,5,75,1
2,1,0,1,1,2,4,0,6,4,5,76,5,76,1
2,1,0,1,1,2,4,0,6,5,5,75,5,75,1
2,1,0,1,1,2,4,0,6,6,5,74,5,74,1
2,1,0,1,1,2,4,0,6,7,5,74,5,74,1
2,1,0,1,1,2,4,0,6,8,5,73,5,73,1
2,1,0,1,1,2,4,0,6,9,5,73,5,73,1
2,1,0,1,1,2,4,0,6,10,5,75,5,75,1
2,1,0,1,1,2,4,0,6,11,5,70,5,70,1
2,1,0,1,1,2,4,0,6,12,5,75,5,75,1
2,1,0,1,1,2,4,0,6,13,5,71,5,71,1
2,1,0,1,1,2,4,0,6,14,5,74,5,74,1
2,1,0,1,1,2,4,0,6,15,5,74,5,74,1
2,1,0,1,1,2,4,1,4,1,4,51,4,51,1
2,1,0,1,1,2,4,1,4,2,5,61,5,61,1
2,1,0,1,1,2,4,1,4,3,4,52,4,52,1
2,1,0,1,1,2,4,1,4,4,4,51,4,51,1
2,1,0,1,1,2,4,1,4,5,4,53,4,53,1
2,1,0,1,1,2,4,1,4,6,5,60,5,60,1
2,1,0,1,1,2,4,1,4,7,5,65,5,65,1
2,1,0,1,1,2,4,1,4,8,5,66,5,66,1
2,1,0,1,1,2,4,1,4,9,5,65,5,65,1
2,1,0,1,1,2,4,1,4,10,5,66,5,66,1
2,1,0,1,1,2,4,1,4,11,5,65,5,65,1
2,1,0,1,1,2,4,1,4,12,5,61,5,61,1
2,1,0,1,1,2,4,1,4,13,5,61,5,61,1
2,1,0,1,1,2,4,1,4,14,5,65,5,65,1
2,1,0,1,1,2,4,1,4,15,5,63,5,63,1
2,1,0,1,1,3,2,0,4,1,4,110,2,53,1
2,1,0,1,1,3,2,0,4,1,4,110,4,57,2
2,1,0,1,1,3,2,0,4,2,4,114,2,54,1
2,1,0,1,1,3,2,0,4,2,4,114,4,60,2
2,1,0,1,1,3,2,0,4,3,5,146,2,54,1
2,1,0,1,1,3,2,0,4,3,5,146,5,92,2
2,1,0,1,1,3,2,0,4,4,5,147,2,55,1
2,1,0,1,1,3,2,0,4,4,5,147,5,92,2
2,1,0,1,1,3,2,0,4,5,5,148,2,55,1
2,1,0,1,1,3,2,0,4,5,5,148,5,93,2
2,1,0,1,1,3,2,0,4,6,5,146,2,55,1
2,1,0,1,1,3,2,0,4,6,5,146,5,91,2
2,1,0,1,1,3,2,0,4,7,4,112,2,51,1
2,1,0,1,1,3,2,0,4,7,4,112,4,61,2
2,1,0,1,1,3,2,0,4,8,4,116,2,55,1
2,1,0,1,1,3,2,0,4,8,4,116,4,61,2
2,1,0,1,1,3,2,0,4,9,4,114,2,53,1
2,1,0,1,1,3,2,0,4,9,4,114,4,61,2
2,1,0,1,1,3,2,0,4,10,4,114,2,56,1
2,1,0,1,1,3,2,0,4,10,4,114,4,58,2
2,1,0,1,1,3,2,0,4,11,5,150,2,57,1
2,1,0,1,1,3,2,0,4,11,5,150,5,93,2
2,1,0,1,1,3,2,0,4,12,5,148,2,55,1
2,1,0,1,1,3,2,0,4,12,5,148,5,93,2
2,1,0,1,1,3,2,0,4,13,5,152,2,55,1
2,1,0,1,1,3,2,0,4,13,5,152,5,97,2
2,1,0,1,1,3,2,0,4,14,4,112,2,55,1
2,1,0,1,1,3,2,0,4,14,4,112,4,57,2
2,1,0,1,1,3,2,0,4,15,5,149,2,56,1
2,1,0,1,1,3,2,0,4,15,5,149,5,93,2
2,1,0,1,1,3,2,1,8,1,7,99,3,49,1
2,1,0,1,1,3,2,1,8,1,7,99,7,50,2
2,1,0,1,1,3,2,1,8,2,7,100,3,49,1
2,1,0,1,1,3,2,1,8,2,7,100,7,51,2
2,1,0,1,1,3,2,1,8,3,6,98,3,51,1
2,1,0,1,1,3,2,1,8,3,6,98,6,47,2
2,1,0,1,1,3,2,1,8,4,6,96,3,46,1
2,1,0,1,1,3,2,1,8,4,6,96,6,50,2
2,1,0,1,1,3,2,1,8,5,7,101,3,50,1
2,1,0,1,1,3,2,1,8,5,7,101,7,51,2
2,1,0,1,1,3,2,1,8,6,6,95,3,49,1
2,1,0,1,1,3,2,1,8,6,6,95,6,46,2
2,1,0,1,1,3,2,1,8,7,6,94,3,48,1
2,1,0,1,1,3,2,1,8,7,6,94,6,46,2
2,1,0,1,1,3,2,1,8,8,6,94,3,48,1
2,1,0,1,1,3,2,1,8,8,6,94,6,46,2
2,1,0,1,1,3,2,1,8,9,6,96,3,50,1
2,1,0,1,1,3,2,1,8,9,6,96,6,46,2
2,1,0,1,1,3,2,1,8,10,7,102,3,48,1
2,1,0,1,1,3,2,1,8,10,7,102,7,54,2
2,1,0,1,1,3,2,1,8,11,6,95,3,50,1
2,1,0,1,1,3,2,1,8,11,6,95,6,45,2
2,1,0,1,1,3,2,1,8,12,7,103,3,50,1
2,1,0,1,1,3,2,1,8,12,7,103,7,53,2
2,1,0,1,1,3,2,1,8,13,6,96,3,51,1
2,1,0,1,1,3,2,1,8,13,6,96,6,45,2
2,1,0,1,1,3,2,1,8,14,6,93,3,47,1
2,1,0,1,1,3,2,1,8,14,6,93,6,46,2
2,1,0,1,1,3,2,1,8,15,7,99,3,47,1
2,1,0,1,1,3,2,1,8,15,7,99,7,52,2
2,1,0,1,1,3,3,0,9,1,6,62,2,54,1
2,1,0,1,1,3,3,0,9,1,6,62,6,8,2
2,1,0,1,1,3,3,0,9,2,7,72,2,57,1
2,1,0,1,1,3,3,0,9,2,7,72,7,15,2
2,1,0,1,1,3,3,0,9,3,10,105,3,50,1
2,1,0,1,1,3,3,0,9,3,10,105,10,55,2
2,1,0,1,1,3,3,0,9,4,9,106,3,53,1
2,1,0,1,1,3,3,0,9,4,9,106,9,53,2
2,1,0,1,1,3,3,0,9,5,8,106,3,48,1
2,1,0,1,1,3,3,0,9,5,8,106,8,58,2
2,1,0,1,1,3,3,0,9,6,10,101,3,46,1
2,1,0,1,1,3,3,0,9,6,10,101,10,55,2
2,1,0,1,1,3,3,0,9,7,8,109,3,49,1
2,1,0,1,1,3,3,0,9,7,8,109,8,60,2
2,1,0,1,1,3,3,0,9,8,10,108,3,51,1
2,1,0,1,1,3,3,0,9,8,10,108,10,57,2
2,1,0,1,1,3,3,0,9,9,8,107,3,49,1
2,1,0,1,1,3,3,0,9,9,8,107,8,58,2
2,1,0,1,1,3,3,0,9,10,8,108,3,50,1
2,1,0,1,1,3,3,0,9,10,8,108,8,58,2
2,1,0,1,1,3,3,0,9,11,9,105,3,49,1
2,1,0,1,1,3,3,0,9,11,9,105,9,56,2
2,1,0,1,1,3,3,0,9,12,9,110,3,55,1
2,1,0,1,1,3,3,0,9,12,9,110,9,55,2
2,1,0,1,1,3,3,0,9,13,8,108,3,49,1
2,1,0,1,1,3,3,0,9,13,8,108,8,59,2
2,1,0,1,1,3,3,0,9,14,10,104,3,46,1
2,1,0,1,1,3,3,0,9,14,10,104,10,58,2
2,1,0,1,1,3,3,0,9,15,10,106,3,52,1
2,1,0,1,1,3,3,0,9,15,10,106,10,54,2
2,1,0,1,1,3,3,1,3,1,10,87,3,49,1
2,1,0,1,1,3,3,1,3,1,10,87,10,38,2
2,1,0,1,1,3,3,1,3,2,9,89,3,49,1
2,1,0,1,1,3,3,1,3,2,9,89,9,40,2
2,1,0,1,1,3,3,1,3,3,8,99,3,48,1
2,1,0,1,1,3,3,1,3,3,8,99,8,51,2
2,1,0,1,1,3,3,1,3,4,10,87,3,51,1
2,1,0,1,1,3,3,1,3,4,10,87,10,36,2
2,1,0,1,1,3,3,1,3,5,9,91,3,51,1
2,1,0,1,1,3,3,1,3,5,9,91,9,40,2
2,1,0,1,1,3,3,1,3,6,9,92,3,52,1
2,1,0,1,1,3,3,1,3,6,9,92,9,40,2
2,1,0,1,1,3,3,1,3,7,9,94,3,50,1
2,1,0,1,1,3,3,1,3,7,9,94,9,44,2
2,1,0,1,1,3,3,1,3,8,9,85,3,49,1
2,1,0,1,1,3,3,1,3,8,9,85,9,36,2
2,1,0,1,1,3,3,1,3,9,8,94,3,48,1
2,1,0,1,1,3,3,1,3,9,8,94,8,46,2
2,1,0,1,1,3,3,1,3,10,8,97,3,52,1
2,1,0,1,1,3,3,1,3,10,8,97,8,45,2
2,1,0,1,1,3,3,1,3,11,9,92,3,50,1
2,1,0,1,1,3,3,1,3,11,9,92,9,42,2
2,1,0,1,1,3,3,1,3,12,8,99,3,51,1
2,1,0,1,1,3,3,1,3,12,8,99,8,48,2
2,1,0,1,1,3,3,1,3,13,10,90,3,51,1
2,1,0,1,1,3,3,1,3,13,10,90,10,39,2
2,1,0,1,1,3,3,1,3,14,9,95,3,52,1
2,1,0,1,1,3,3,1,3,14,9,95,9,43,2
2,1,0,1,1,3,3,1,3,15,10,89,3,51,1
2,1,0,1,1,3,3,1,3,15,10,89,10,38,2
2,1,0,1,1,3,4,0,4,1,11,103,3,51,1
2,1,0,1,1,3,4,0,4,1,11,103,11,52,2
2,1,0,1,1,3,4,0,4,2,11,102,3,48,1
2,1,0,1,1,3,4,0,4,2,11,102,11,54,2
2,1,0,1,1,3,4,0,4,3,12,132,3,45,1
2,1,0,1,1,3,4,0,4,3,12,132,12,87,2
2,1,0,1,1,3,4,0,4,4,11,104,3,50,1
2,1,0,1,1,3,4,0,4,4,11,104,11,54,2
2,1,0,1,1,3,4,0,4,5,13,95,3,49,1
2,1,0,1,1,3,4,0,4,5,13,95,13,46,2
2,1,0,1,1,3,4,0,4,6,12,136,3,48,1
2,1,0,1,1,3,4,0,4,6,12,136,12,88,2
2,1,0,1,1,3,4,0,4,7,13,96,3,46,1
2,1,0,1,1,3,4,0,4,7,13,96,13,50,2
2,1,0,1,1,3,4,0,4,8,13,101,3,50,1
2,1,0,1,1,3,4,0,4,8,13,101,13,51,2
2,1,0,1,1,3,4,0,4,9,12,129,3,46,1
2,1,0,1,1,3,4,0,4,9,12,129,12,83,2
2,1,0,1,1,3,4,0,4,10,13,96,3,51,1
2,1,0,1,1,3,4,0,4,10,13,96,13,45,2
2,1,0,1,1,3,4,0,4,11,11,105,3,51,1
2,1,0,1,1,3,4,0,4,11,11,105,11,54,2
2,1,0,1,1,3,4,0,4,12,13,95,3,50,1
2,1,0,1,1,3,4,0,4,12,13,95,13,45,2
2,1,0,1,1,3,4,0,4,13,12,138,3,48,1
2,1,0,1,1,3,4,0,4,13,12,138,12,90,2
2,1,0,1,1,3,4,0,4,14,11,102,3,48,1
2,1,0,1,1,3,4,0,4,14,11,102,11,54,2
2,1,0,1,1,3,4,0,4,15,13,100,3,53,1
2,1,0,1,1,3,4,0,4,15,13,100,13,47,2
2,1,0,1,1,3,4,1,5,1,12,80,3,45,1
2,1,0,1,1,3,4,1,5,1,12,80,12,35,2
2,1,0,1,1,3,4,1,5,2,13,86,3,45,1
2,1,0,1,1,3,4,1,5,2,13,86,13,41,2
2,1,0,1,1,3,4,1,5,3,12,81,3,45,1
2,1,0,1,1,3,4,1,5,3,12,81,12,36,2
2,1,0,1,1,3,4,1,5,4,10,86,3,46,1
2,1,0,1,1,3,4,1,5,4,10,86,10,40,2
2,1,0,1,1,3,4,1,5,5,13,84,3,45,1
2,1,0,1,1,3,4,1,5,5,13,84,13,39,2
2,1,0,1,1,3,4,1,5,6,10,78,3,42,1
2,1,0,1,1,3,4,1,5,6,10,78,10,36,2
2,1,0,1,1,3,4,1,5,7,11,80,3,45,1
2,1,0,1,1,3,4,1,5,7,11,80,11,35,2
2,1,0,1,1,3,4,1,5,8,13,79,3,44,1
2,1,0,1,1,3,4,1,5,8,13,79,13,35,2
2,1,0,1,1,3,4,1,5,9,11,81,3,44,1
2,1,0,1,1,3,4,1,5,9,11,81,11,37,2
2,1,0,1,1,3,4,1,5,10,12,80,3,47,1
2,1,0,1,1,3,4,1,5,10,12,80,12,33,2
2,1,0,1,1,3,4,1,5,11,13,82,3,43,1
2,1,0,1,1,3,4,1,5,11,13,82,13,39,2
2,1,0,1,1,3,4,1,5,12,11,79,3,44,1
2,1,0,1,1,3,4,1,5,12,11,79,11,35,2
2,1,0,1,1,3,4,1,5,13,10,87,3,44,1
2,1,0,1,1,3,4,1,5,13,10,87,10,43,2
2,1,0,1,1,3,4,1,5,14,10,81,3,43,1
2,1,0,1,1,3,4,1,5,14,10,81,10,38,2
2,1,0,1,1,3,4,1,5,15,11,75,3,43,1
2,1,0,1,1,3,4,1,5,15,11,75,11,32,2
2,1,0,1,1,4,2,0,0,1,13,163,3,70,1
2,1,0,1,1,4,2,0,0,1,13,163,6,62,2
2,1,0,1,1,4,2,0,0,1,13,163,13,31,3
2,1,0,1,1,4,2,0,0,2,14,160,3,66,1
2,1,0,1,1,4,2,0,0,2,14,160,7,50,2
2,1,0,1,1,4,2,0,0,2,14,160,14,44,3
2,1,0,1,1,4,2,0,0,3,12,137,3,69,1
2,1,0,1,1,4,2,0,0,3,12,137,6,59,2
2,1,0,1,1,4,2,0,0,3,12,137,12,9,3
2,1,0,1,1,4,2,0,0,4,15,145,3,67,1
2,1,0,1,1,4,2,0,0,4,15,145,7,48,2
2,1,0,1,1,4,2,0,0,4,15,145,15,30,3
2,1,0,1,1,4,2,0,0,5,15,152,3,70,1
2,1,0,1,1,4,2,0,0,5,15,152,7,52,2
2,1,0,1,1,4,2,0,0,5,15,152,15,30,3
2,1,0,1,1,4,2,0,0,6,14,168,3,67,1
2,1,0,1,1,4,2,0,0,6,14,168,7,54,2
2,1,0,1,1,4,2,0,0,6,14,168,14,47,3
2,1,0,1,1,4,2,0,0,7,13,163,3,70,1
2,1,0,1,1,4,2,0,0,7,13,163,6,62,2
2,1,0,1,1,4,2,0,0,7,13,163,13,31,3
2,1,0,1,1,4,2,0,0,8,13,160,3,70,1
2,1,0,1,1,4,2,0,0,8,13,160,6,61,2
2,1,0,1,1,4,2,0,0,8,13,160,13,29,3
2,1,0,1,1,4,2,0,0,9,15,147,3,66,1
2,1,0,1,1,4,2,0,0,9,15,147,7,50,2
2,1,0,1,1,4,2,0,0,9,15,147,15,31,3
2,1,0,1,1,4,2,0,0,10,14,161,3,69,1
2,1,0,1,1,4,2,0,0,10,14,161,7,49,2
2,1,0,1,1,4,2,0,0,10,14,161,14,43,3
2,1,0,1,1,4,2,0,0,11,13,163,3,68,1
2,1,0,1,1,4,2,0,0,11,13,163,6,63,2
2,1,0,1,1,4,2,0,0,11,13,163,13,32,3
2,1,0,1,1,4,2,0,0,12,15,153,3,69,1
2,1,0,1,1,4,2,0,0,12,15,153,7,52,2
2,1,0,1,1,4,2,0,0,12,15,153,15,32,3
2,1,0,1,1,4,2,0,0,13,15,152,3,69,1
2,1,0,1,1,4,2,0,0,13,15,152,7,51,2
2,1,0,1,1,4,2,0,0,13,15,152,15,32,3
2,1,0,1,1,4,2,0,0,14,15,146,3,64,1
2,1,0,1,1,4,2,0,0,14,15,146,7,51,2
2,1,0,1,1,4,2,0,0,14,15,146,15,31,3
2,1,0,1,1,4,2,0,0,15,12,132,3,68,1
2,1,0,1,1,4,2,0,0,15,12,132,6,56,2
2,1,0,1,1,4,2,0,0,15,12,132,12,8,3
2,1,0,1,1,4,2,1,7,1,13,174,3,54,1
2,1,0,1,1,4,2,1,7,1,13,174,6,61,2
2,1,0,1,1,4,2,1,7,1,13,174,13,59,3
2,1,0,1,1,4,2,1,7,2,15,168,3,57,1
2,1,0,1,1,4,2,1,7,2,15,168,7,56,2
2,1,0,1,1,4,2,1,7,2,15,168,15,55,3
2,1,0,1,1,4,2,1,7,3,13,171,3,55,1
2,1,0,1,1,4,2,1,7,3,13,171,6,55,2
2,1,0,1,1,4,2,1,7,3,13,171,13,61,3
2,1,0,1,1,4,2,1,7,4,13,179,3,54,1
2,1,0,1,1,4,2,1,7,4,13,179,6,61,2
2,1,0,1,1,4,2,1,7,4,13,179,13,64,3
2,1,0,1,1,4,2,1,7,5,13,176,3,52,1
2,1,0,1,1,4,2,1,7,5,13,176,6,61,2
2,1,0,1,1,4,2,1,7,5,13,176,13,63,3
2,1,0,1,1,4,2,1,7,6,14,164,3,55,1
2,1,0,1,1,4,2,1,7,6,14,164,7,58,2
2,1,0,1,1,4,2,1,7,6,14,164,14,51,3
2,1,0,1,1,4,2,1,7,7,12,174,3,50,1
2,1,0,1,1,4,2,1,7,7,12,174,6,62,2
2,1,0,1,1,4,2,1,7,7,12,174,12,62,3
2,1,0,1,1,4,2,1,7,8,12,173,3,55,1
2,1,0,1,1,4,2,1,7,8,12,173,6,58,2
2,1,0,1,1,4,2,1,7,8,12,173,12,60,3
2,1,0,1,1,4,2,1,7,9,12,172,3,52,1
2,1,0,1,1,4,2,1,7,9,12,172,6,58,2
2,1,0,1,1,4,2,1,7,9,12,172,12,62,3
2,1,0,1,1,4,2,1,7,10,13,175,3,53,1
2,1,0,1,1,4,2,1,7,10,13,175,6,63,2
2,1,0,1,1,4,2,1,7,10,13,175,13,59,3
2,1,0,1,1,4,2,1,7,11,15,165,3,56,1
2,1,0,1,1,4,2,1,7,11,15,165,7,57,2
2,1,0,1,1,4,2,1,7,11,15,165,15,52,3
2,1,0,1,1,4,2,1,7,12,15,159,3,52,1
2,1,0,1,1,4,2,1,7,12,15,159,7,56,2
2,1,0,1,1,4,2,1,7,12,15,159,15,51,3
2,1,0,1,1,4,2,1,7,13,15,159,3,56,1
2,1,0,1,1,4,2,1,7,13,15,159,7,56,2
2,1,0,1,1,4,2,1,7,13,15,159,15,47,3
2,1,0,1,1,4,2,1,7,14,15,162,3,52,1
2,1,0,1,1,4,2,1,7,14,15,162,7,59,2
2,1,0,1,1,4,2,1,7,14,15,162,15,51,3
2,1,0,1,1,4,2,1,7,15,12,186,3,57,1
2,1,0,1,1,4,2,1,7,15,12,186,6,67,2
2,1,0,1,1,4,2,1,7,15,12,186,12,62,3
2,1,0,1,1,4,3,0,4,1,32,153,4,39,1
2,1,0,1,1,4,3,0,4,1,32,153,11,41,2
2,1,0,1,1,4,3,0,4,1,32,153,32,73,3
2,1,0,1,1,4,3,0,4,2,37,164,4,39,1
2,1,0,1,1,4,3,0,4,2,37,164,12,51,2
2,1,0,1,1,4,3,0,4,2,37,164,37,74,3
2,1,0,1,1,4,3,0,4,3,39,141,4,40,1
2,1,0,1,1,4,3,0,4,3,39,141,13,54,2
2,1,0,1,1,4,3,0,4,3,39,141,39,47,3
2,1,0,1,1,4,3,0,4,4,36,156,4,37,1
2,1,0,1,1,4,3,0,4,4,36,156,12,51,2
2,1,0,1,1,4,3,0,4,4,36,156,36,68,3
2,1,0,1,1,4,3,0,4,5,37,160,4,37,1
2,1,0,1,1,4,3,0,4,5,37,160,12,51,2
2,1,0,1,1,4,3,0,4,5,37,160,37,72,3
2,1,0,1,1,4,3,0,4,6,34,133,4,38,1
2,1,0,1,1,4,3,0,4,6,34,133,11,38,2
2,1,0,1,1,4,3,0,4,6,34,133,34,57,3
2,1,0,1,1,4,3,0,4,7,40,130,4,35,1
2,1,0,1,1,4,3,0,4,7,40,130,13,53,2
2,1,0,1,1,4,3,0,4,7,40,130,40,42,3
2,1,0,1,1,4,3,0,4,8,38,139,4,40,1
2,1,0,1,1,4,3,0,4,8,38,139,13,52,2
2,1,0,1,1,4,3,0,4,8,38,139,38,47,3
2,1,0,1,1,4,3,0,4,9,40,134,4,38,1
2,1,0,1,1,4,3,0,4,9,40,134,13,56,2
2,1,0,1,1,4,3,0,4,9,40,134,40,40,3
