"subjID","H","B","A","v","walk_no","path_leaf","reward","node","node_reward","step_no"
3,3,3,0,0,9,5,83,5,24,2
3,3,3,0,0,10,9,85,3,50,1
3,3,3,0,0,10,9,85,9,35,2
3,3,3,0,0,11,13,94,4,69,1
3,3,3,0,0,11,13,94,13,25,2
3,3,3,0,0,12,11,85,4,71,1
3,3,3,0,0,12,11,85,11,14,2
3,3,3,0,0,13,10,69,3,53,1
3,3,3,0,0,13,10,69,10,16,2
3,3,3,0,0,14,8,79,3,50,1
3,3,3,0,0,14,8,79,8,29,2
3,3,3,0,0,15,7,102,2,58,1
3,3,3,0,0,15,7,102,7,44,2
3,3,4,0,4,1,6,80,2,44,1
3,3,4,0,4,1,6,80,6,36,2
3,3,4,0,4,2,8,110,2,53,1
3,3,4,0,4,2,8,110,8,57,2
3,3,4,0,4,3,16,95,4,64,1
3,3,4,0,4,3,16,95,16,31,2
3,3,4,0,4,4,21,121,5,61,1
3,3,4,0,4,4,21,121,21,60,2
3,3,4,0,4,5,18,85,5,65,1
3,3,4,0,4,5,18,85,18,20,2
3,3,4,0,4,6,15,118,4,66,1
3,3,4,0,4,6,15,118,15,52,2
3,3,4,0,4,7,20,112,5,65,1
3,3,4,0,4,7,20,112,20,47,2
3,3,4,0,4,8,20,110,5,61,1
3,3,4,0,4,8,20,110,20,49,2
3,3,4,0,4,9,7,110,2,50,1
3,3,4,0,4,9,7,110,7,60,2
3,3,4,0,4,10,16,98,4,67,1
3,3,4,0,4,10,16,98,16,31,2
3,3,4,0,4,11,13,94,3,46,1
3,3,4,0,4,11,13,94,13,48,2
3,3,4,0,4,12,8,112,2,49,1
3,3,4,0,4,12,8,112,8,63,2
3,3,4,0,4,13,20,114,5,65,1
3,3,4,0,4,13,20,114,20,49,2
3,3,4,0,4,14,17,111,4,62,1
3,3,4,0,4,14,17,111,17,49,2
3,3,4,0,4,15,14,89,4,67,1
3,3,4,0,4,15,14,89,14,22,2
3,4,2,0,6,1,12,148,3,57,1
3,4,2,0,6,1,12,148,6,42,2
3,4,2,0,6,1,12,148,12,49,3
3,4,2,0,6,2,14,149,3,59,1
3,4,2,0,6,2,14,149,7,41,2
3,4,2,0,6,2,14,149,14,49,3
3,4,2,0,6,3,9,171,2,59,1
3,4,2,0,6,3,9,171,4,45,2
3,4,2,0,6,3,9,171,9,67,3
3,4,2,0,6,4,9,179,2,64,1
3,4,2,0,6,4,9,179,4,52,2
3,4,2,0,6,4,9,179,9,63,3
3,4,2,0,6,5,14,144,3,57,1
3,4,2,0,6,5,14,144,7,41,2
3,4,2,0,6,5,14,144,14,46,3
3,4,2,0,6,6,9,176,2,64,1
3,4,2,0,6,6,9,176,4,49,2
3,4,2,0,6,6,9,176,9,63,3
3,4,2,0,6,7,11,136,2,64,1
3,4,2,0,6,7,11,136,5,40,2
3,4,2,0,6,7,11,136,11,32,3
3,4,2,0,6,8,9,175,2,61,1
3,4,2,0,6,8,9,175,4,49,2
3,4,2,0,6,8,9,175,9,65,3
3,4,2,0,6,9,9,180,2,66,1
3,4,2,0,6,9,9,180,4,49,2
3,4,2,0,6,9,9,180,9,65,3
3,4,2,0,6,10,8,165,2,64,1
3,4,2,0,6,10,8,165,4,51,2
3,4,2,0,6,10,8,165,8,50,3
3,4,2,0,6,11,9,184,2,64,1
3,4,2,0,6,11,9,184,4,49,2
3,4,2,0,6,11,9,184,9,71,3
3,4,2,0,6,12,8,160,2,61,1
3,4,2,0,6,12,8,160,4,46,2
3,4,2,0,6,12,8,160,8,53,3
3,4,2,0,6,13,12,148,3,56,1
3,4,2,0,6,13,12,148,6,42,2
3,4,2,0,6,13,12,148,12,50,3
3,4,2,0,6,14,9,182,2,62,1
3,4,2,0,6,14,9,182,4,54,2
3,4,2,0,6,14,9,182,9,66,3
3,4,2,0,6,15,14,153,3,57,1
3,4,2,0,6,15,14,153,7,41,2
3,4,2,0,6,15,14,153,14,55,3
3,4,3,0,4,1,20,148,2,25,1
3,4,3,0,4,1,20,148,7,40,2
3,4,3,0,4,1,20,148,20,83,3
3,4,3,0,4,2,20,142,2,22,1
3,4,3,0,4,2,20,142,7,38,2
3,4,3,0,4,2,20,142,20,82,3
3,4,3,0,4,3,39,139,4,39,1
3,4,3,0,4,3,39,139,13,52,2
3,4,3,0,4,3,39,139,39,48,3
3,4,3,0,4,4,20,139,2,26,1
3,4,3,0,4,4,20,139,7,37,2
3,4,3,0,4,4,20,139,20,76,3
3,4,3,0,4,5,31,144,3,52,1
3,4,3,0,4,5,31,144,10,30,2
3,4,3,0,4,5,31,144,31,62,3
3,4,3,0,4,6,20,145,2,26,1
3,4,3,0,4,6,20,145,7,36,2
3,4,3,0,4,6,20,145,20,83,3
3,4,3,0,4,7,20,143,2,25,1
3,4,3,0,4,7,20,143,7,39,2
3,4,3,0,4,7,20,143,20,79,3
3,4,3,0,4,8,23,143,3,50,1
3,4,3,0,4,8,23,143,8,47,2
3,4,3,0,4,8,23,143,23,46,3
3,4,3,0,4,9,20,146,2,25,1
3,4,3,0,4,9,20,146,7,38,2
3,4,3,0,4,9,20,146,20,83,3
3,4,3,0,4,10,20,145,2,23,1
3,4,3,0,4,10,20,145,7,37,2
3,4,3,0,4,10,20,145,20,85,3
3,4,3,0,4,11,20,142,2,22,1
3,4,3,0,4,11,20,142,7,38,2
3,4,3,0,4,11,20,142,20,82,3
3,4,3,0,4,12,20,145,2,23,1
3,4,3,0,4,12,20,145,7,39,2
3,4,3,0,4,12,20,145,20,83,3
3,4,3,0,4,13,20,148,2,25,1
3,4,3,0,4,13,20,148,7,40,2
3,4,3,0,4,13,20,148,20,83,3
3,4,3,0,4,14,20,146,2,26,1
3,4,3,0,4,14,20,146,7,37,2
3,4,3,0,4,14,20,146,20,83,3
3,4,3,0,4,15,20,140,2,21,1
3,4,3,0,4,15,20,140,7,35,2
3,4,3,0,4,15,20,140,20,84,3
3,4,4,0,9,1,28,173,2,57,1
3,4,4,0,9,1,28,173,7,69,2
3,4,4,0,9,1,28,173,28,47,3
3,4,4,0,9,2,39,167,3,47,1
3,4,4,0,9,2,39,167,10,69,2
3,4,4,0,9,2,39,167,39,51,3
3,4,4,0,9,3,24,154,2,58,1
3,4,4,0,9,3,24,154,6,57,2
3,4,4,0,9,3,24,154,24,39,3
3,4,4,0,9,4,27,152,2,56,1
3,4,4,0,9,4,27,152,7,64,2
3,4,4,0,9,4,27,152,27,32,3
3,4,4,0,9,5,26,150,2,61,1
3,4,4,0,9,5,26,150,7,69,2
3,4,4,0,9,5,26,150,26,20,3
3,4,4,0,9,6,69,183,4,51,1
3,4,4,0,9,6,69,183,17,52,2
3,4,4,0,9,6,69,183,69,80,3
3,4,4,0,9,7,38,133,3,48,1
3,4,4,0,9,7,38,133,10,73,2
3,4,4,0,9,7,38,133,38,12,3
3,4,4,0,9,8,69,183,4,53,1
3,4,4,0,9,8,69,183,17,50,2
3,4,4,0,9,8,69,183,69,80,3
3,4,4,0,9,9,69,180,4,49,1
3,4,4,0,9,9,69,180,17,50,2
3,4,4,0,9,9,69,180,69,81,3
3,4,4,0,9,10,69,185,4,50,1
3,4,4,0,9,10,69,185,17,55,2
3,4,4,0,9,10,69,185,69,80,3
3,4,4,0,9,11,69,192,4,57,1
3,4,4,0,9,11,69,192,17,52,2
3,4,4,0,9,11,69,192,69,83,3
3,4,4,0,9,12,54,165,4,51,1
3,4,4,0,9,12,54,165,14,44,2
3,4,4,0,9,12,54,165,54,70,3
3,4,4,0,9,13,32,145,2,55,1
3,4,4,0,9,13,32,145,8,46,2
3,4,4,0,9,13,32,145,32,44,3
3,4,4,0,9,14,69,181,4,49,1
3,4,4,0,9,14,69,181,17,51,2
3,4,4,0,9,14,69,181,69,81,3
3,4,4,0,9,15,69,182,4,48,1
3,4,4,0,9,15,69,182,17,52,2
3,4,4,0,9,15,69,182,69,82,3
4,2,2,0,9,1,2,37,2,37,1
4,2,2,0,9,2,2,40,2,40,1
4,2,2,0,9,3,3,35,3,35,1
4,2,2,0,9,4,3,36,3,36,1
4,2,2,0,9,5,3,36,3,36,1
4,2,2,0,9,6,2,37,2,37,1
4,2,2,0,9,7,2,40,2,40,1
4,2,2,0,9,8,2,42,2,42,1
4,2,2,0,9,9,2,38,2,38,1
4,2,2,0,9,10,2,43,2,43,1
4,2,2,0,9,11,2,38,2,38,1
4,2,2,0,9,12,2,33,2,33,1
4,2,2,0,9,13,3,38,3,38,1
4,2,2,0,9,14,3,34,3,34,1
4,2,2,0,9,15,3,35,3,35,1
4,2,3,0,6,1,4,43,4,43,1
4,2,3,0,6,2,2,49,2,49,1
4,2,3,0,6,3,2,50,2,50,1
4,2,3,0,6,4,3,41,3,41,1
4,2,3,0,6,5,2,50,2,50,1
4,2,3,0,6,6,2,52,2,52,1
4,2,3,0,6,7,2,51,2,51,1
4,2,3,0,6,8,2,53,2,53,1
4,2,3,0,6,9,2,51,2,51,1
4,2,3,0,6,10,4,46,4,46,1
4,2,3,0,6,11,4,43,4,43,1
4,2,3,0,6,12,2,50,2,50,1
4,2,3,0,6,13,2,48,2,48,1
4,2,3,0,6,14,2,49,2,49,1
4,2,3,0,6,15,2,52,2,52,1
4,2,4,0,5,1,5,63,5,63,1
4,2,4,0,5,2,4,43,4,43,1
4,2,4,0,5,3,5,64,5,64,1
4,2,4,0,5,4,2,52,2,52,1
4,2,4,0,5,5,5,62,5,62,1
4,2,4,0,5,6,5,61,5,61,1
4,2,4,0,5,7,2,53,2,53,1
4,2,4,0,5,8,5,62,5,62,1
4,2,4,0,5,9,5,62,5,62,1
4,2,4,0,5,10,4,39,4,39,1
4,2,4,0,5,11,5,67,5,67,1
4,2,4,0,5,12,5,59,5,59,1
4,2,4,0,5,13,5,63,5,63,1
4,2,4,0,5,14,4,42,4,42,1
4,2,4,0,5,15,2,54,2,54,1
4,3,2,0,1,1,4,59,2,54,1
4,3,2,0,1,1,4,59,4,5,2
4,3,2,0,1,2,5,73,2,58,1
4,3,2,0,1,2,5,73,5,15,2
4,3,2,0,1,3,7,76,3,49,1
4,3,2,0,1,3,7,76,7,27,2
4,3,2,0,1,4,6,79,3,49,1
4,3,2,0,1,4,6,79,6,30,2
4,3,2,0,1,5,5,73,2,57,1
4,3,2,0,1,5,5,73,5,16,2
4,3,2,0,1,6,6,85,3,50,1
4,3,2,0,1,6,6,85,6,35,2
4,3,2,0,1,7,6,82,3,47,1
4,3,2,0,1,7,6,82,6,35,2
4,3,2,0,1,8,6,82,3,48,1
4,3,2,0,1,8,6,82,6,34,2
4,3,2,0,1,9,6,80,3,48,1
4,3,2,0,1,9,6,80,6,32,2
4,3,2,0,1,10,6,85,3,51,1
4,3,2,0,1,10,6,85,6,34,2
4,3,2,0,1,11,6,79,3,45,1
4,3,2,0,1,11,6,79,6,34,2
4,3,2,0,1,12,6,79,3,46,1
4,3,2,0,1,12,6,79,6,33,2
4,3,2,0,1,13,5,76,2,58,1
4,3,2,0,1,13,5,76,5,18,2
4,3,2,0,1,14,5,74,2,58,1
4,3,2,0,1,14,5,74,5,16,2
4,3,2,0,1,15,6,83,3,49,1
4,3,2,0,1,15,6,83,6,34,2
4,3,3,0,9,1,11,99,4,43,1
4,3,3,0,9,1,11,99,11,56,2
4,3,3,0,9,2,10,102,3,49,1
4,3,3,0,9,2,10,102,10,53,2
4,3,3,0,9,3,7,68,2,55,1
4,3,3,0,9,3,7,68,7,13,2
4,3,3,0,9,4,5,105,2,57,1
4,3,3,0,9,4,5,105,5,48,2
4,3,3,0,9,5,5,104,2,56,1
4,3,3,0,9,5,5,104,5,48,2
4,3,3,0,9,6,11,107,4,47,1
4,3,3,0,9,6,11,107,11,60,2
4,3,3,0,9,7,13,109,4,48,1
4,3,3,0,9,7,13,109,13,61,2
4,3,3,0,9,8,5,106,2,58,1
4,3,3,0,9,8,5,106,5,48,2
4,3,3,0,9,9,13,109,4,43,1
4,3,3,0,9,9,13,109,13,66,2
4,3,3,0,9,10,13,110,4,42,1
4,3,3,0,9,10,13,110,13,68,2
4,3,3,0,9,11,13,112,4,47,1
4,3,3,0,9,11,13,112,13,65,2
4,3,3,0,9,12,8,108,3,49,1
4,3,3,0,9,12,8,108,8,59,2
4,3,3,0,9,13,11,104,4,46,1
4,3,3,0,9,13,11,104,11,58,2
4,3,3,0,9,14,8,111,3,52,1
4,3,3,0,9,14,8,111,8,59,2
4,3,3,0,9,15,11,104,4,44,1
4,3,3,0,9,15,11,104,11,60,2
4,3,4,0,0,1,18,111,5,55,1
4,3,4,0,0,1,18,111,18,56,2
4,3,4,0,0,2,13,94,3,27,1
4,3,4,0,0,2,13,94,13,67,2
4,3,4,0,0,3,6,136,2,45,1
4,3,4,0,0,3,6,136,6,91,2
4,3,4,0,0,4,6,136,2,47,1
4,3,4,0,0,4,6,136,6,89,2
4,3,4,0,0,5,6,135,2,45,1
4,3,4,0,0,5,6,135,6,90,2
4,3,4,0,0,6,6,140,2,49,1
4,3,4,0,0,6,6,140,6,91,2
4,3,4,0,0,7,6,138,2,48,1
4,3,4,0,0,7,6,138,6,90,2
4,3,4,0,0,8,6,135,2,45,1
4,3,4,0,0,8,6,135,6,90,2
4,3,4,0,0,9,6,133,2,43,1
4,3,4,0,0,9,6,133,6,90,2
4,3,4,0,0,10,6,131,2,42,1
4,3,4,0,0,10,6,131,6,89,2
4,3,4,0,0,11,6,134,2,45,1
4,3,4,0,0,11,6,134,6,89,2
4,3,4,0,0,12,6,136,2,47,1
4,3,4,0,0,12,6,136,6,89,2
4,3,4,0,0,13,6,133,2,45,1
4,3,4,0,0,13,6,133,6,88,2
4,3,4,0,0,14,6,137,2,48,1
4,3,4,0,0,14,6,137,6,89,2
4,3,4,0,0,15,6,140,2,49,1
4,3,4,0,0,15,6,140,6,91,2
4,4,2,0,3,1,9,167,2,48,1
4,4,2,0,3,1,9,167,4,28,2
4,4,2,0,3,1,9,167,9,91,3
4,4,2,0,3,2,9,167,2,45,1
4,4,2,0,3,2,9,167,4,29,2
4,4,2,0,3,2,9,167,9,93,3
4,4,2,0,3,3,11,164,2,46,1
4,4,2,0,3,3,11,164,5,53,2
4,4,2,0,3,3,11,164,11,65,3
4,4,2,0,3,4,13,169,3,39,1
4,4,2,0,3,4,13,169,6,60,2
4,4,2,0,3,4,13,169,13,70,3
4,4,2,0,3,5,9,167,2,48,1
4,4,2,0,3,5,9,167,4,29,2
4,4,2,0,3,5,9,167,9,90,3
4,4,2,0,3,6,11,160,2,45,1
4,4,2,0,3,6,11,160,5,51,2
4,4,2,0,3,6,11,160,11,64,3
4,4,2,0,3,7,13,161,3,36,1
4,4,2,0,3,7,13,161,6,61,2
4,4,2,0,3,7,13,161,13,64,3
4,4,2,0,3,8,9,170,2,48,1
4,4,2,0,3,8,9,170,4,29,2
4,4,2,0,3,8,9,170,9,93,3
4,4,2,0,3,9,11,163,2,46,1
4,4,2,0,3,9,11,163,5,50,2
4,4,2,0,3,9,11,163,11,67,3
4,4,2,0,3,10,11,165,2,46,1
4,4,2,0,3,10,11,165,5,52,2
4,4,2,0,3,10,11,165,11,67,3
4,4,2,0,3,11,13,164,3,39,1
4,4,2,0,3,11,13,164,6,62,2
4,4,2,0,3,11,13,164,13,63,3
4,4,2,0,3,12,9,174,2,48,1
4,4,2,0,3,12,9,174,4,31,2
4,4,2,0,3,12,9,174,9,95,3
4,4,2,0,3,13,9,172,2,47,1
4,4,2,0,3,13,9,172,4,31,2
4,4,2,0,3,13,9,172,9,94,3
4,4,2,0,3,14,9,170,2,48,1
4,4,2,0,3,14,9,170,4,29,2
4,4,2,0,3,14,9,170,9,93,3
4,4,2,0,3,15,9,167,2,45,1
4,4,2,0,3,15,9,167,4,32,2
4,4,2,0,3,15,9,167,9,90,3
4,4,3,0,8,1,24,141,3,72,1
4,4,3,0,8,1,24,141,8,27,2
4,4,3,0,8,1,24,141,24,42,3
4,4,3,0,8,2,22,163,2,40,1
4,4,3,0,8,2,22,163,7,40,2
4,4,3,0,8,2,22,163,22,83,3
4,4,3,0,8,3,28,160,3,71,1
4,4,3,0,8,3,28,160,9,54,2
4,4,3,0,8,3,28,160,28,35,3
4,4,3,0,8,4,31,141,3,72,1
4,4,3,0,8,4,31,141,10,15,2
4,4,3,0,8,4,31,141,31,54,3
4,4,3,0,8,5,26,212,3,76,1
4,4,3,0,8,5,26,212,9,52,2
4,4,3,0,8,5,26,212,26,84,3
4,4,3,0,8,6,26,212,3,73,1
4,4,3,0,8,6,26,212,9,52,2
4,4,3,0,8,6,26,212,26,87,3
4,4,3,0,8,7,26,215,3,74,1
4,4,3,0,8,7,26,215,9,52,2
4,4,3,0,8,7,26,215,26,89,3
4,4,3,0,8,8,26,222,3,76,1
4,4,3,0,8,8,26,222,9,56,2
4,4,3,0,8,8,26,222,26,90,3
4,4,3,0,8,9,26,214,3,74,1
4,4,3,0,8,9,26,214,9,53,2
4,4,3,0,8,9,26,214,26,87,3
4,4,3,0,8,10,26,213,3,72,1
4,4,3,0,8,10,26,213,9,54,2
4,4,3,0,8,10,26,213,26,87,3
4,4,3,0,8,11,26,213,3,71,1
4,4,3,0,8,11,26,213,9,55,2
4,4,3,0,8,11,26,213,26,87,3
4,4,3,0,8,12,26,217,3,75,1
4,4,3,0,8,12,26,217,9,55,2
4,4,3,0,8,12,26,217,26,87,3
4,4,3,0,8,13,26,210,3,72,1
4,4,3,0,8,13,26,210,9,53,2
4,4,3,0,8,13,26,210,26,85,3
4,4,3,0,8,14,26,211,3,73,1
4,4,3,0,8,14,26,211,9,49,2
4,4,3,0,8,14,26,211,26,89,3
4,4,3,0,8,15,26,212,3,70,1
4,4,3,0,8,15,26,212,9,54,2
4,4,3,0,8,15,26,212,26,88,3
4,4,4,0,5,1,30,153,2,52,1
4,4,4,0,5,1,30,153,8,56,2
4,4,4,0,5,1,30,153,30,45,3
4,4,4,0,5,2,66,169,4,41,1
4,4,4,0,5,2,66,169,17,79,2
4,4,4,0,5,2,66,169,66,49,3
4,4,4,0,5,3,40,146,3,70,1
4,4,4,0,5,3,40,146,10,51,2
4,4,4,0,5,3,40,146,40,25,3
4,4,4,0,5,4,68,140,4,41,1
4,4,4,0,5,4,68,140,17,77,2
4,4,4,0,5,4,68,140,68,22,3
4,4,4,0,5,5,45,150,3,69,1
4,4,4,0,5,5,45,150,11,60,2
4,4,4,0,5,5,45,150,45,21,3
4,4,4,0,5,6,43,137,3,66,1
4,4,4,0,5,6,43,137,11,61,2
4,4,4,0,5,6,43,137,43,10,3
4,4,4,0,5,7,67,178,4,44,1
4,4,4,0,5,7,67,178,17,79,2
4,4,4,0,5,7,67,178,67,55,3
4,4,4,0,5,8,44,132,3,62,1
4,4,4,0,5,8,44,132,11,60,2
4,4,4,0,5,8,44,132,44,10,3
4,4,4,0,5,9,22,166,2,47,1
4,4,4,0,5,9,22,166,6,45,2
4,4,4,0,5,9,22,166,22,74,3
4,4,4,0,5,10,47,167,3,66,1
4,4,4,0,5,10,47,167,12,58,2
4,4,4,0,5,10,47,167,47,43,3
4,4,4,0,5,11,50,127,3,65,1
4,4,4,0,5,11,50,127,13,34,2
4,4,4,0,5,11,50,127,50,28,3
4,4,4,0,5,12,67,177,4,42,1
4,4,4,0,5,12,67,177,17,77,2
4,4,4,0,5,12,67,177,67,58,3
4,4,4,0,5,13,66,164,4,40,1
4,4,4,0,5,13,66,164,17,80,2
4,4,4,0,5,13,66,164,66,44,3
4,4,4,0,5,14,49,158,3,68,1
4,4,4,0,5,14,49,158,12,55,2
4,4,4,0,5,14,49,158,49,35,3
4,4,4,0,5,15,38,165,3,65,1
4,4,4,0,5,15,38,165,10,47,2
4,4,4,0,5,15,38,165,38,53,3
5,2,2,0,3,1,3,61,3,61,1
5,2,2,0,3,2,3,60,3,60,1
5,2,2,0,3,3,2,54,2,54,1
5,2,2,0,3,4,2,55,2,55,1
5,2,2,0,3,5,3,61,3,61,1
5,2,2,0,3,6,2,58,2,58,1
5,2,2,0,3,7,3,60,3,60,1
5,2,2,0,3,8,3,57,3,57,1
5,2,2,0,3,9,2,55,2,55,1
5,2,2,0,3,10,3,61,3,61,1
5,2,2,0,3,11,3,61,3,61,1
5,2,2,0,3,12,3,62,3,62,1
5,2,2,0,3,13,3,61,3,61,1
5,2,2,0,3,14,3,59,3,59,1
5,2,2,0,3,15,2,56,2,56,1
5,2,3,0,0,1,2,40,2,40,1
5,2,3,0,0,2,4,41,4,41,1
5,2,3,0,0,3,3,26,3,26,1
5,2,3,0,0,4,4,41,4,41,1
5,2,3,0,0,5,4,39,4,39,1
5,2,3,0,0,6,2,38,2,38,1
5,2,3,0,0,7,4,36,4,36,1
5,2,3,0,0,8,4,43,4,43,1
5,2,3,0,0,9,4,39,4,39,1
5,2,3,0,0,10,4,42,4,42,1
5,2,3,0,0,11,4,38,4,38,1
5,2,3,0,0,12,4,37,4,37,1
5,2,3,0,0,13,4,38,4,38,1
5,2,3,0,0,14,2,39,2,39,1
5,2,3,0,0,15,4,39,4,39,1
5,2,4,0,1,1,4,38,4,38,1
5,2,4,0,1,2,5,30,5,30,1
5,2,4,0,1,3,2,36,2,36,1
5,2,4,0,1,4,3,45,3,45,1
5,2,4,0,1,5,3,45,3,45,1
5,2,4,0,1,6,3,48,3,48,1
5,2,4,0,1,7,3,43,3,43,1
5,2,4,0,1,8,3,44,3,44,1
5,2,4,0,1,9,3,46,3,46,1
5,2,4,0,1,10,3,46,3,46,1
5,2,4,0,1,11,3,46,3,46,1
5,2,4,0,1,12,3,45,3,45,1
5,2,4,0,1,13,4,37,4,37,1
5,2,4,0,1,14,3,45,3,45,1
5,2,4,0,1,15,3,46,3,46,1
5,3,2,0,1,1,4,68,2,56,1
5,3,2,0,1,1,4,68,4,12,2
5,3,2,0,1,2,7,81,3,50,1
5,3,2,0,1,2,7,81,7,31,2
5,3,2,0,1,3,5,73,2,56,1
5,3,2,0,1,3,5,73,5,17,2
5,3,2,0,1,4,6,86,3,49,1
5,3,2,0,1,4,6,86,6,37,2
5,3,2,0,1,5,6,87,3,52,1
5,3,2,0,1,5,6,87,6,35,2
5,3,2,0,1,6,6,82,3,47,1
5,3,2,0,1,6,6,82,6,35,2
5,3,2,0,1,7,7,79,3,50,1
5,3,2,0,1,7,7,79,7,29,2
5,3,2,0,1,8,6,85,3,51,1
5,3,2,0,1,8,6,85,6,34,2
5,3,2,0,1,9,6,86,3,50,1
5,3,2,0,1,9,6,86,6,36,2
5,3,2,0,1,10,6,83,3,49,1
5,3,2,0,1,10,6,83,6,34,2
5,3,2,0,1,11,6,83,3,48,1
5,3,2,0,1,11,6,83,6,35,2
5,3,2,0,1,12,6,84,3,48,1
5,3,2,0,1,12,6,84,6,36,2
5,3,2,0,1,13,6,85,3,50,1
5,3,2,0,1,13,6,85,6,35,2
5,3,2,0,1,14,6,88,3,52,1
5,3,2,0,1,14,6,88,6,36,2
5,3,2,0,1,15,7,81,3,48,1
5,3,2,0,1,15,7,81,7,33,2
5,3,3,0,8,1,5,109,2,59,1
5,3,3,0,8,1,5,109,5,50,2
5,3,3,0,8,2,5,111,2,60,1
5,3,3,0,8,2,5,111,5,51,2
5,3,3,0,8,3,11,105,4,48,1
5,3,3,0,8,3,11,105,11,57,2
5,3,3,0,8,4,8,102,3,45,1
5,3,3,0,8,4,8,102,8,57,2
5,3,3,0,8,5,6,115,2,54,1
5,3,3,0,8,5,6,115,6,61,2
5,3,3,0,8,6,13,90,4,47,1
5,3,3,0,8,6,13,90,13,43,2
5,3,3,0,8,7,6,114,2,59,1
5,3,3,0,8,7,6,114,6,55,2
5,3,3,0,8,8,6,111,2,53,1
5,3,3,0,8,8,6,111,6,58,2
5,3,3,0,8,9,7,90,2,59,1
5,3,3,0,8,9,7,90,7,31,2
5,3,3,0,8,10,6,118,2,56,1
5,3,3,0,8,10,6,118,6,62,2
5,3,3,0,8,11,6,116,2,56,1
5,3,3,0,8,11,6,116,6,60,2
5,3,3,0,8,12,9,110,3,48,1
5,3,3,0,8,12,9,110,9,62,2
5,3,3,0,8,13,6,118,2,57,1
5,3,3,0,8,13,6,118,6,61,2
5,3,3,0,8,14,5,108,2,58,1
5,3,3,0,8,14,5,108,5,50,2
5,3,3,0,8,15,6,112,2,55,1
5,3,3,0,8,15,6,112,6,57,2
5,3,4,0,1,1,7,117,2,41,1
5,3,4,0,1,1,7,117,7,76,2
5,3,4,0,1,2,7,113,2,39,1
5,3,4,0,1,2,7,113,7,74,2
5,3,4,0,1,3,13,103,3,54,1
5,3,4,0,1,3,13,103,13,49,2
5,3,4,0,1,4,7,117,2,43,1
5,3,4,0,1,4,7,117,7,74,2
5,3,4,0,1,5,21,89,5,62,1
5,3,4,0,1,5,21,89,21,27,2
5,3,4,0,1,6,16,82,4,38,1
5,3,4,0,1,6,16,82,16,44,2
5,3,4,0,1,7,7,121,2,43,1
5,3,4,0,1,7,7,121,7,78,2
5,3,4,0,1,8,7,117,2,42,1
5,3,4,0,1,8,7,117,7,75,2
5,3,4,0,1,9,7,117,2,39,1
5,3,4,0,1,9,7,117,7,78,2
5,3,4,0,1,10,8,91,2,41,1
5,3,4,0,1,10,8,91,8,50,2
5,3,4,0,1,11,7,112,2,38,1
5,3,4,0,1,11,7,112,7,74,2
5,3,4,0,1,12,9,118,2,38,1
5,3,4,0,1,12,9,118,9,80,2
5,3,4,0,1,13,9,125,2,43,1
5,3,4,0,1,13,9,125,9,82,2
5,3,4,0,1,14,9,124,2,41,1
5,3,4,0,1,14,9,124,9,83,2
5,3,4,0,1,15,9,123,2,41,1
5,3,4,0,1,15,9,123,9,82,2
5,4,2,0,2,1,9,150,2,74,1
5,4,2,0,2,1,9,150,4,56,2
5,4,2,0,2,1,9,150,9,20,3
5,4,2,0,2,2,14,114,3,45,1
5,4,2,0,2,2,14,114,7,50,2
5,4,2,0,2,2,14,114,14,19,3
5,4,2,0,2,3,10,139,2,72,1
5,4,2,0,2,3,10,139,5,39,2
5,4,2,0,2,3,10,139,10,28,3
5,4,2,0,2,4,8,140,2,73,1
5,4,2,0,2,4,8,140,4,54,2
5,4,2,0,2,4,8,140,8,13,3
5,4,2,0,2,5,11,129,2,67,1
5,4,2,0,2,5,11,129,5,45,2
5,4,2,0,2,5,11,129,11,17,3
5,4,2,0,2,6,13,108,3,46,1
5,4,2,0,2,6,13,108,6,27,2
5,4,2,0,2,6,13,108,13,35,3
5,4,2,0,2,7,15,163,3,48,1
5,4,2,0,2,7,15,163,7,55,2
5,4,2,0,2,7,15,163,15,60,3
5,4,2,0,2,8,15,158,3,43,1
5,4,2,0,2,8,15,158,7,55,2
5,4,2,0,2,8,15,158,15,60,3
5,4,2,0,2,9,15,155,3,41,1
5,4,2,0,2,9,15,155,7,52,2
5,4,2,0,2,9,15,155,15,62,3
5,4,2,0,2,10,15,158,3,45,1
5,4,2,0,2,10,15,158,7,54,2
5,4,2,0,2,10,15,158,15,59,3
5,4,2,0,2,11,15,156,3,45,1
5,4,2,0,2,11,15,156,7,52,2
5,4,2,0,2,11,15,156,15,59,3
5,4,2,0,2,12,15,160,3,46,1
5,4,2,0,2,12,15,160,7,53,2
5,4,2,0,2,12,15,160,15,61,3
5,4,2,0,2,13,15,158,3,45,1
5,4,2,0,2,13,15,158,7,51,2
5,4,2,0,2,13,15,158,15,62,3
5,4,2,0,2,14,15,161,3,48,1
5,4,2,0,2,14,15,161,7,53,2
5,4,2,0,2,14,15,161,15,60,3
5,4,2,0,2,15,15,161,3,47,1
5,4,2,0,2,15,15,161,7,51,2
5,4,2,0,2,15,15,161,15,63,3
5,4,3,0,5,1,34,147,4,50,1
5,4,3,0,5,1,34,147,11,25,2
5,4,3,0,5,1,34,147,34,72,3
5,4,3,0,5,2,39,141,4,46,1
5,4,3,0,5,2,39,141,13,36,2
5,4,3,0,5,2,39,141,39,59,3
